step_up_time,step_up_time_err,step_up_phaseshift,step_up_phaseshift_err
-41.7325890580324,0.527244397161449,-1.81084017286747,0.747838981128514
-40.1224656363652,0.219797782186895,0.918039267167002,0.26911194571124
-39.5984121062268,0.496515219583496,-0.280960283323307,0.655958105036392
-37.4642351544212,0.466163072485175,0.326357816211679,0.640430484673717
-35.3300582026156,0.436266655785723,0.608920230925417,0.662317755412799
-33.19588125081,0.406926427850253,0.39006836857237,0.468774236891095
-28.9275273471988,0.350471078607903,-7.04417865695234,0.545285882542612
-24.6591734435876,0.298379938872704,-3.98661236366004,0.60074667861382
-20.3908195399764,0.253359331042379,-1.15851507742484,0.503823113253288
-17.7325890580324,0.527244397161457,-1.81084017286747,0.747838981128514
-16.1224656363652,0.219797782186895,0.918039267167002,0.26911194571124
-15.5984121062268,0.496515219583496,-0.280960283323307,0.655958105036392
-13.4642351544212,0.466163072485176,0.326357816211679,0.640430484673717
-11.3300582026156,0.436266655785722,0.608920230925417,0.662317755412799
-9.19588125080998,0.406926427850252,0.39006836857237,0.468774236891095
-4.92752734719879,0.350471078607902,-7.04417865695234,0.545285882542612
-0.659173443587605,0.298379938872704,-3.98661236366004,0.60074667861382
3.60918046002358,0.253359331042379,-1.15851507742484,0.503823113253288
6.26741094196764,0.527244397161457,-1.81084017286747,0.747838981128514
7.87753436363477,0.219797782186895,0.918039267167002,0.26911194571124
8.40158789377323,0.496515219583495,-0.280960283323307,0.655958105036392
10.5357648455788,0.466163072485175,0.326357816211679,0.640430484673717
12.6699417973844,0.436266655785723,0.608920230925417,0.662317755412799
14.80411874919,0.406926427850253,0.39006836857237,0.468774236891095
19.0724726528012,0.350471078607902,-7.04417865695234,0.545285882542612
23.3408265564124,0.298379938872703,-3.98661236366004,0.60074667861382
27.6091804600236,0.25335933104238,-1.15851507742484,0.503823113253288
30.2674109419676,0.527244397161456,-1.81084017286747,0.747838981128514
31.8775343636348,0.219797782186895,0.918039267167002,0.26911194571124
32.4015878937732,0.496515219583495,-0.280960283323307,0.655958105036392
34.5357648455788,0.466163072485175,0.326357816211679,0.640430484673717
36.6699417973844,0.436266655785723,0.608920230925417,0.662317755412799
38.80411874919,0.406926427850252,0.39006836857237,0.468774236891095
43.0724726528012,0.350471078607902,-7.04417865695234,0.545285882542612
47.3408265564124,0.298379938872703,-3.98661236366004,0.60074667861382
51.6091804600236,0.25335933104238,-1.15851507742484,0.503823113253288
