Rep1_stepTime,Rep1_phaseShift,Rep2_stepTime,Rep2_phaseShift
0.857659491782798,1.59794875622395,0.328258477343114,0.445332637952619
3.1350380950361,0.706161026879058,2.23621806307625,-0.161668095740528
4.92679920183975,0.264685019449438,4.14417764863249,-0.588635214322686
6.95299634156344,-1.56637514035392,6.28852160787878,-2.37572284971109
8.69970132581685,-1.63683691471753,7.47365542298443,-3.12634189793314
9.0126843430326,-0.880861546333957,8.39909637080781,-1.72985982181453
11.060807083697,-0.0261915324672632,9.5335763916145,-1.35146109496965
12.919549914167,1.49685772433511,11.8129971355991,-0.209498094867078
15.1969285174203,1.98715243210257,13.7209567213322,0.538504970016272
16.988689624224,2.27209789070562,15.6289163068885,1.07824163857547
19.0148867639477,3.0990906644885,17.7732602661347,2.1311006291118
20.6378109034326,3.23888195516876,19.8838350290638,3.31417180012959
21.0745747654168,2.97710641616113,19.9889167647285,1.15602991971744
22.9989166613128,2.3147763761046,22.0488377333585,1.54817546545008
24.8576594917828,1.59794875622395,24.3282584773431,0.445332637952619
27.1350380950361,0.706161026879058,26.2362180630763,-0.161668095740528
28.9267992018397,0.264685019449438,28.1441776486325,-0.588635214322686
30.9529963415634,-1.56637514035392,30.2885216078788,-2.37572284971109
32.6997013258168,-1.63683691471753,31.4736554229844,-3.12634189793314
33.0126843430326,-0.880861546333957,32.3990963708078,-1.72985982181453
35.060807083697,-0.0261915324672632,33.5335763916145,-1.35146109496965
36.919549914167,1.49685772433511,35.8129971355991,-0.209498094867078
39.1969285174203,1.98715243210257,37.7209567213322,0.538504970016272
40.988689624224,2.27209789070562,39.6289163068885,1.07824163857547
43.0148867639477,3.0990906644885,41.7732602661347,2.1311006291118
44.6378109034326,3.23888195516876,43.8838350290638,3.31417180012959
45.0745747654168,2.97710641616113,43.9889167647285,1.15602991971744
46.9989166613128,2.3147763761046,46.0488377333585,1.54817546545008
48.8576594917828,1.59794875622395,48.3282584773431,0.445332637952619
51.1350380950361,0.706161026879058,50.2362180630762,-0.161668095740528
52.9267992018397,0.264685019449438,52.1441776486325,-0.588635214322686
54.9529963415634,-1.56637514035392,54.2885216078788,-2.37572284971109
57.0126843430326,-0.880861546333957,56.3990963708078,-1.72985982181453
